Median, spread, 50ps median, 50ps spread, 100ps median, 100ps spread
100.02773841057991, 1.392966555268158, 98.70127300076855, 5.629015524334084, 93.85012231175978, 13.946077051776856
100.02773841057991, 1.392966555268158, 98.70127300076855, 5.629015524334084, 93.85012231175978, 13.946077051776856
100.02773841057991, 1.392966555268158, 98.70127300076855, 5.629015524334084, 93.85012231175978, 13.946077051776856
100.02773841057991, 1.392966555268158, 98.70127300076855, 5.629015524334084, 93.85012231175978, 13.946077051776856
100.02773841057991, 1.392966555268158, 98.70127300076855, 5.629015524334084, 93.85012231175978, 13.946077051776856
100.02773841057991, 1.392966555268158, 98.70127300076855, 5.629015524334084, 93.85012231175978, 13.946077051776856
100.02773841057991, 1.392966555268158, 98.70127300076855, 5.629015524334084, 93.85012231175978, 13.946077051776856
100.02773841057991, 1.392966555268158, 98.70127300076855, 5.629015524334084, 93.85012231175978, 13.946077051776856
100.02773841057991, 1.392966555268158, 98.70127300076855, 5.629015524334084, 93.85012231175978, 13.946077051776856
100.02773841057991, 1.392966555268158, 98.70127300076855, 5.629015524334084, 93.85012231175978, 13.946077051776856
100.02773841057991, 1.392966555268158, 98.70127300076855, 5.629015524334084, 93.85012231175978, 13.946077051776856
100.02773841057991, 1.392966555268158, 98.70127300076855, 5.629015524334084, 93.85012231175978, 13.946077051776856
100.02773841057991, 1.392966555268158, 98.70127300076855, 5.629015524334084, 93.85012231175978, 13.946077051776856
100.02773841057991, 1.392966555268158, 98.70127300076855, 5.629015524334084, 93.85012231175978, 13.946077051776856
100.02773841057991, 1.392966555268158, 98.70127300076855, 5.629015524334084, 93.85012231175978, 13.946077051776856
100.02773841057991, 1.392966555268158, 98.70127300076855, 5.629015524334084, 93.85012231175978, 13.946077051776856
100.02773841057991, 1.392966555268158, 98.70127300076855, 5.629015524334084, 93.85012231175978, 13.946077051776856
100.02773841057991, 1.392966555268158, 98.70127300076855, 5.629015524334084, 93.85012231175978, 13.946077051776856
100.02773841057991, 1.392966555268158, 98.70127300076855, 5.629015524334084, 93.85012231175978, 13.946077051776856
100.02773841057991, 1.392966555268158, 98.70127300076855, 5.629015524334084, 93.85012231175978, 13.946077051776856
100.02773841057991, 1.392966555268158, 98.70127300076855, 5.629015524334084, 93.85012231175978, 13.946077051776856
100.02773841057991, 1.392966555268158, 98.70127300076855, 5.629015524334084, 93.85012231175978, 13.946077051776856
100.02773841057991, 1.392966555268158, 98.70127300076855, 5.629015524334084, 93.85012231175978, 13.946077051776856
100.02773841057991, 1.392966555268158, 98.70127300076855, 5.629015524334084, 93.85012231175978, 13.946077051776856
100.02773841057991, 1.392966555268158, 98.70127300076855, 5.629015524334084, 93.85012231175978, 13.946077051776856
100.02773841057991, 1.392966555268158, 98.70127300076855, 5.629015524334084, 93.85012231175978, 13.946077051776856
100.02773841057991, 1.392966555268158, 98.70127300076855, 5.629015524334084, 93.85012231175978, 13.946077051776856
100.02773841057991, 1.392966555268158, 98.70127300076855, 5.629015524334084, 93.85012231175978, 13.946077051776856
100.03278748351285, 1.3885168010105498, 98.78093099333496, 5.521344402988634, 93.89685223995517, 13.907020470452053
100.03278748351285, 1.3885168010105498, 98.78093099333496, 5.521344402988634, 93.89685223995517, 13.907020470452053
100.03278748351285, 1.3885168010105498, 98.78093099333496, 5.521344402988634, 93.89685223995517, 13.907020470452053
100.03278748351285, 1.3885168010105498, 98.78093099333496, 5.521344402988634, 93.89685223995517, 13.907020470452053
100.03278748351285, 1.3885168010105498, 98.78093099333496, 5.521344402988634, 93.89685223995517, 13.907020470452053
100.03278748351285, 1.3885168010105498, 98.78093099333496, 5.521344402988634, 93.89685223995517, 13.907020470452053
100.03278748351285, 1.3885168010105498, 98.78093099333496, 5.521344402988634, 93.89685223995517, 13.907020470452053
100.03278748351285, 1.3885168010105498, 98.78093099333496, 5.521344402988634, 93.89685223995517, 13.907020470452053
100.03278748351285, 1.3885168010105498, 98.78093099333496, 5.521344402988634, 93.89685223995517, 13.907020470452053
100.03278748351285, 1.3885168010105498, 98.78093099333496, 5.521344402988634, 93.89685223995517, 13.907020470452053
100.03278748351285, 1.3885168010105498, 98.78093099333496, 5.521344402988634, 93.89685223995517, 13.907020470452053
100.03278748351285, 1.3885168010105498, 98.78093099333496, 5.521344402988634, 93.89685223995517, 13.907020470452053
100.27185159932444, 1.0275260357751008, 98.78093099333496, 5.521344402988634, 93.89685223995517, 13.907020470452053
100.03278748351285, 1.3885168010105498, 98.78093099333496, 5.521344402988634, 93.89685223995517, 13.907020470452053
100.27185159932444, 1.0275260357751008, 98.78093099333496, 5.521344402988634, 93.89685223995517, 13.907020470452053
100.03278748351285, 1.3885168010105498, 98.78093099333496, 5.521344402988634, 93.89685223995517, 13.907020470452053
100.03278748351285, 1.3885168010105498, 98.78093099333496, 5.521344402988634, 93.89685223995517, 13.907020470452053
100.03278748351285, 1.3885168010105498, 98.78093099333496, 5.521344402988634, 93.89685223995517, 13.907020470452053
100.03278748351285, 1.3885168010105498, 98.78093099333496, 5.521344402988634, 93.89685223995517, 13.907020470452053
100.03278748351285, 1.3885168010105498, 98.78093099333496, 5.521344402988634, 93.89685223995517, 13.907020470452053
100.03278748351285, 1.3885168010105498, 98.78093099333496, 5.521344402988634, 93.89685223995517, 13.907020470452053
100.03278748351285, 1.3885168010105498, 98.78093099333496, 5.521344402988634, 93.89685223995517, 13.907020470452053
100.03278748351285, 1.3885168010105498, 98.78093099333496, 5.521344402988634, 93.89685223995517, 13.907020470452053
100.03278748351285, 1.3885168010105498, 98.78093099333496, 5.521344402988634, 93.89685223995517, 13.907020470452053
100.03278748351285, 1.3885168010105498, 98.78093099333496, 5.521344402988634, 93.89685223995517, 13.907020470452053
100.03278748351285, 1.3885168010105498, 98.78093099333496, 5.521344402988634, 93.89685223995517, 13.907020470452053
100.12935063821504, 1.0713944932854005, 98.08517325564542, 3.7936496247990363, 95.07517240361156, 8.08451416913347
100.12935063821504, 1.0713944932854005, 98.08517325564542, 3.7936496247990363, 95.07517240361156, 8.08451416913347
100.12935063821504, 1.0713944932854005, 98.08517325564542, 3.7936496247990363, 93.89685223995517, 13.907020470452053
100.12935063821504, 1.0713944932854005, 98.08517325564542, 3.7936496247990363, 95.07517240361156, 8.08451416913347
100.12935063821504, 1.0713944932854005, 98.08517325564542, 3.7936496247990363, 95.07517240361156, 8.08451416913347
100.12935063821504, 1.0713944932854005, 98.08517325564542, 3.7936496247990363, 95.07517240361156, 8.08451416913347
